galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
2000197000000,2000197000117,-1,2000197000000,63000200000900,63000200000900,2000197000000,2000197000001,-1,0,63,0.0,52.327927,9907,34.99799,33.50802,18.352755,114745,3,3,2,270.63574,-131.46315,-26.61097,858,52.327927,0.13104616,131.04625,147.5357,0.8773143,2.010835,0.250707,2.7678657,2.4452763,0.0012800496,0.017085813,0.024245992,0.0016916945,0.0433091,0.02611713,2.8432343,0.0,43.31894,0.009575263,0.10409119,-20.726467,-21.202927,-21.730232,-22.219183,-23.618427,-17.151926,-17.97394,-18.6644,-19.234968,-20.640064,-20.219154,-20.82204,-21.432817,-22.003656,-23.552206,6.3036723,241
2000197000001,2000197000117,2000197000000,2000197000001,62000200000873,62000200000873,2000197000000,2000197000002,-1,0,62,0.019932542,54.651703,9907,34.9391,33.53487,18.36139,114745,3,3,2,269.36572,-134.0534,-25.636358,877,54.651703,0.13228892,133.29384,145.22916,0.9313714,1.9796691,0.250707,3.1603606,2.426266,0.0012797602,0.017191438,0.023657754,0.0016916945,0.043439664,0.02481407,1.8367963,0.0,43.384495,0.013172025,0.10211694,-20.63084,-21.15754,-21.705095,-22.205164,-23.624058,-17.180693,-18.000292,-18.688993,-19.258017,-20.661453,-20.342575,-20.942759,-21.537802,-22.084276,-23.587193,6.137378,360
2000197000002,2000197000117,2000197000001,2000197000002,61000200000856,61000200000856,2000197000000,2000197000003,-1,0,61,0.041403063,55.426292,9907,34.87643,33.56854,18.372261,114745,3,3,2,268.26074,-132.56857,-24.090618,834,55.426292,0.13217275,134.2941,142.1564,0.9000248,1.9585857,0.250707,3.25535,2.5169494,0.0012794302,0.016384112,0.023272634,0.0016916945,0.04315209,0.025165036,2.9446673,0.0,43.395226,0.009666483,0.09992342,-20.802996,-21.27291,-21.79192,-22.273624,-23.66368,-17.21257,-18.029776,-18.716743,-19.284388,-20.687038,-20.350252,-20.932213,-21.523884,-22.076937,-23.599892,5.926116,405
2000197000003,2000197000117,2000197000002,2000197000003,60000200000881,60000200000881,2000197000000,2000197000004,-1,0,60,0.064493395,57.405804,9907,34.82402,33.601433,18.381897,114745,3,3,2,272.98175,-129.01654,-27.590494,822,57.405804,0.13290893,136.29213,139.02972,0.9511489,1.9233161,0.250707,3.570971,2.5230234,0.0012790605,0.016476026,0.022649506,0.0016916945,0.042483326,0.024483005,2.0481298,0.0,43.422104,0.012657335,0.09620852,-20.753923,-21.247583,-21.771572,-22.255735,-23.65014,-17.247402,-18.0622,-18.74749,-19.313917,-20.716465,-20.517838,-21.062819,-21.624619,-22.148663,-23.617588,5.744267,352
2000197000004,2000197000117,2000197000003,2000197000004,59000200000892,59000200000892,2000197000000,2000197000005,-1,0,59,0.08928783,59.729576,9907,34.758812,33.635056,18.394815,114745,3,3,2,272.942,-129.01746,-25.233406,804,59.729576,0.13377032,138.57498,143.05164,0.91851085,1.8978077,0.250707,3.9152787,2.6324458,0.0012786351,0.015861688,0.022211235,0.0016916945,0.04140824,0.025233936,2.2376883,0.0,43.43295,0.011790448,0.09147804,-20.937195,-21.37696,-21.869354,-22.335215,-23.703918,-17.285067,-18.097176,-18.780554,-19.345505,-20.747746,-20.617096,-21.132084,-21.67288,-22.187393,-23.650723,5.52016,914
2000197000005,2000197000117,2000197000004,2000197000005,58000200000915,58000200000915,2000197000000,2000197000006,-1,0,58,0.11588337,59.47138,9907,34.68881,33.667717,18.401423,114745,3,3,2,269.69028,-125.45017,-22.914322,789,59.47138,0.132586,138.89133,144.32149,0.92764187,1.8689197,0.250707,3.7663925,2.7575111,0.0012781792,0.01581125,0.021717345,0.0016916945,0.039385214,0.026234992,8.863091,0.0,43.684597,0.011341806,0.08754648,-22.659836,-22.79124,-23.162008,-23.546465,-24.72799,-17.325174,-18.134144,-18.815178,-19.378094,-20.77919,-22.23263,-22.445108,-22.880302,-23.330694,-24.647034,5.292833,52
2000197000006,2000197000070,2000197000005,2000197000006,57000200000925,57000200000925,2000197000000,2000197000007,2000197000071,0,57,0.14438343,61.45089,9907,34.61025,33.701935,18.41114,114745,3,3,2,268.98352,-125.71577,-20.050465,809,61.45089,0.1329475,140.99184,146.88899,1.3288867,1.5912652,0.09128307,4.29378,2.2507765,7.3055667E-4,0.018138943,0.018834556,4.8676308E-4,0.03690284,0.021069549,3.974157,0.0,43.741173,0.011119144,0.08493759,-20.876474,-21.277771,-21.762743,-22.22461,-23.579525,-16.155043,-16.953194,-17.629524,-18.181345,-19.535141,-20.595486,-21.053078,-21.5817,-22.091322,-23.53817,5.1623926,762
2000197000007,2000197000070,2000197000006,2000197000007,56000200000933,56000200000933,2000197000000,2000197000008,-1,0,56,0.17489761,63.86073,9907,34.526897,33.735012,18.417042,114745,3,3,2,265.57837,-124.5907,-15.476005,788,63.86073,0.13345669,143.45534,148.22186,1.2495695,1.5366569,0.09128307,4.8951907,2.1901932,7.302164E-4,0.016774507,0.018104697,4.8676308E-4,0.036103986,0.021005109,3.1133738,0.0,43.797653,0.012102104,0.08188736,-20.74672,-21.176935,-21.677223,-22.147936,-23.515251,-16.191135,-16.986116,-17.660099,-18.209991,-19.561817,-20.413002,-20.925049,-21.47314,-21.99128,-23.45557,5.009828,529
2000197000008,2000197000070,2000197000007,2000197000008,55000200000920,55000200000920,2000197000000,2000197000009,-1,0,55,0.20754863,63.516464,9907,34.45771,33.7575,18.41016,114745,3,3,2,268.97495,-123.5333,-17.576475,813,63.516464,0.13190708,143.90605,156.82584,1.0699544,1.4927206,0.09128307,5.022639,2.2231307,7.298348E-4,0.015230106,0.017506935,4.8676308E-4,0.034811884,0.02201421,3.462664,0.0,43.814827,0.009671481,0.08051202,-20.759237,-21.17864,-21.677042,-22.146893,-23.51004,-16.231491,-17.023363,-17.695139,-18.243166,-19.593647,-20.319967,-20.837572,-21.397161,-21.931318,-23.428505,4.8133116,678
2000197000009,2000197000070,2000197000008,2000197000009,54000200000916,54000200000916,2000197000000,2000197000010,-1,0,54,0.24246909,61.364822,9907,34.387844,33.79869,18.395727,114745,3,3,2,267.67645,-123.61288,-15.178633,805,61.364822,0.12899584,143.03485,154.04648,0.92974395,1.442682,0.09128307,4.826805,2.2357087,7.294414E-4,0.014475665,0.01677494,4.8676308E-4,0.032388262,0.023139143,3.409567,0.0,43.801826,0.008523209,0.07961896,-20.696726,-21.125715,-21.633886,-22.111755,-23.486738,-16.274305,-17.062727,-17.732143,-18.278088,-19.62728,-20.277983,-20.786873,-21.358198,-21.907085,-23.422169,4.6271334,424
