galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
154000000,154000070,-1,154000000,63000000000646,63000000000646,154000000,154000001,-1,0,63,0.0,63.258266,4030,2.6409516,22.858513,1.5931351,8350,0,2,0,-236.41498,-52.916584,-58.114346,742,63.258266,0.13960004,139.60013,147.21399,1.9751825,1.5423915,0.027410716,3.349658,2.6831625,3.083195E-4,0.022899259,0.01968624,1.17069285E-4,0.025128836,0.026804378,2.5538335,0.0,43.644447,0.022523493,0.07470932,-20.553307,-20.977392,-21.468443,-21.937794,-23.307972,-14.767694,-15.538872,-16.200478,-16.733448,-18.031324,-20.459293,-20.906544,-21.4138,-21.898891,-23.2967,6.6864552,630
154000001,154000070,154000000,154000001,62000000000651,62000000000651,154000000,154000002,-1,0,62,0.019932542,65.92631,4030,2.689411,22.86811,1.603183,8350,0,2,0,-237.9846,-54.938164,-63.137497,739,65.92631,0.1408235,141.89326,147.60341,1.8705392,1.5143977,0.027410716,3.8538432,2.765366,3.082348E-4,0.021658806,0.019363848,1.17069285E-4,0.023703951,0.028237557,2.9513085,0.0,43.692253,0.019532835,0.071327925,-20.573082,-20.985302,-21.474846,-21.944677,-23.313854,-14.791166,-15.561222,-16.221867,-16.753859,-18.050072,-20.483534,-20.91434,-21.418549,-21.90401,-23.301922,6.5442266,38
154000002,154000070,154000001,154000002,61000000000663,61000000000663,154000000,154000003,-1,0,61,0.041403063,64.72138,4030,2.7326932,22.886692,1.6285447,8350,0,2,0,-245.99094,-59.3409,-72.08548,708,64.72138,0.13918291,141.41676,151.48239,1.807441,1.4805216,0.027410716,3.6659522,2.8490834,3.0814175E-4,0.020842545,0.018973986,1.17069285E-4,0.02135009,0.030014584,2.4623148,0.0,43.66793,0.01911021,0.06957061,-20.44993,-20.890596,-21.402035,-21.886133,-23.273577,-14.816147,-15.584873,-16.244389,-16.775278,-18.069853,-20.274382,-20.766312,-21.308805,-21.819822,-23.25321,6.414982,25
154000003,154000070,154000002,154000003,60000000000657,60000000000657,154000000,154000004,-1,0,60,0.064493395,62.741875,4030,2.8154716,22.910645,1.6575598,8350,0,2,0,-237.33678,-50.758873,-54.242878,808,62.741875,0.13690566,140.3906,168.20148,1.3213563,1.4510292,0.027410716,4.346993,2.9837523,3.0793407E-4,0.018220603,0.018613048,1.17069285E-4,0.020346412,0.032448906,0.99866056,0.0,43.76553,0.023856336,0.072954275,-20.033306,-20.616484,-21.200197,-21.729103,-23.17896,-14.842813,-15.610022,-16.268267,-16.79799,-18.091105,-19.948786,-20.559744,-21.157894,-21.698952,-23.169611,6.2548127,830
154000004,154000070,154000003,154000004,59000000000677,59000000000677,154000000,154000005,-1,0,59,0.08928783,61.45089,4030,2.8630905,22.925732,1.6865926,8350,0,2,0,-247.1587,-53.644573,-60.941414,751,61.45089,0.13504319,139.89355,152.78854,1.0478333,1.4385914,0.027410716,3.5067084,3.2621083,3.0782705E-4,0.017151555,0.018428534,1.17069285E-4,0.017401608,0.035992634,0.8418989,0.0,43.63682,0.020597668,0.06739802,-20.00667,-20.616135,-21.210905,-21.744652,-23.202253,-14.871237,-15.636749,-16.293564,-16.82201,-18.113653,-19.915995,-20.551525,-21.160936,-21.708366,-23.190851,6.0083947,224
154000005,154000070,154000004,154000005,58000000000646,58000000000646,154000000,154000006,-1,0,58,0.11588337,58.26646,4030,2.9435499,22.944862,1.7044586,8351,0,2,0,-262.60785,-55.968185,-61.05765,640,58.26646,0.13168447,137.94693,141.3573,0.8480297,1.4277228,0.027410716,2.8392081,3.6037064,3.0773648E-4,0.016610133,0.018236345,1.17069285E-4,0.01332862,0.040227197,0.83622116,0.0,43.492767,0.017676378,0.06252976,-20.03873,-20.657711,-21.253819,-21.78596,-23.24391,-14.902003,-15.665515,-16.320744,-16.847815,-18.137764,-19.93603,-20.578175,-21.190287,-21.739433,-23.229565,5.7427936,294
154000006,154000070,154000005,154000006,57000000000664,57000000000664,154000000,154000007,-1,0,57,0.14438343,46.389397,4030,3.0226777,22.963158,1.7274805,8351,0,2,0,-266.99014,-55.83164,-62.39643,595,46.389397,0.121053405,128.37807,136.98096,0.8059912,1.4165678,0.027410716,0.49464017,3.8971293,3.0768782E-4,0.016995791,0.018006377,1.17069285E-4,0.0063313916,0.044306926,0.9877573,0.0,42.46637,0.017134659,0.04290559,-20.135233,-20.74231,-21.328264,-21.851353,-23.299986,-14.9348545,-15.696044,-16.349434,-16.87495,-18.162722,-20.008974,-20.645592,-21.250652,-21.793716,-23.281218,5.466194,541
154000007,154000070,154000006,154000007,56000000000650,56000000000650,154000000,154000008,-1,0,56,0.17489761,40.622997,4030,3.1046193,22.981447,1.7469035,8351,0,2,0,-270.29874,-54.489006,-61.14063,554,40.622997,0.11477652,123.37564,132.51114,0.8924311,1.4029951,0.027410716,0.024213113,4.2239304,3.0768002E-4,0.01815971,0.017725227,1.17069285E-4,3.097943E-4,0.047718383,1.2133336,0.0,0.0,0.017194752,0.010614854,-20.293558,-20.87383,-21.444063,-21.954823,-23.394735,-14.969686,-15.728272,-16.379644,-16.90346,-18.189013,-20.177355,-20.779171,-21.367407,-21.898684,-23.377867,5.1871934,310
154000008,154000070,154000007,154000008,55000000000652,55000000000652,154000000,154000009,-1,0,55,0.20754863,38.299225,4030,3.1918025,22.995115,1.7647288,8351,0,2,0,-268.95044,-54.89952,-57.894745,552,38.299225,0.11143869,121.57575,132.27356,1.0146942,1.3858721,0.027410716,0.022485526,4.5474043,3.0767944E-4,0.01968951,0.017385468,1.17069285E-4,2.894887E-4,0.050981633,1.8059188,0.0,0.0,0.0155001385,0.010431385,-20.510588,-21.038198,-21.580368,-22.073448,-23.493444,-15.008298,-15.764261,-16.413715,-16.935976,-18.220015,-20.352331,-20.9131,-21.478537,-21.99728,-23.468416,4.9099545,459
154000009,154000070,154000008,154000009,54000000000615,54000000000615,154000000,154000010,-1,0,54,0.24246909,36.922173,4030,3.285937,23.01274,1.796767,8351,0,2,0,-275.28702,-60.352272,-56.45093,539,36.922173,0.10890094,120.75296,128.39864,1.2010366,1.359775,0.027410716,0.014026214,4.6113358,3.0767865E-4,0.021817341,0.016896497,1.17069285E-4,1.614472E-4,0.05086623,2.0775275,0.0,0.0,0.016592354,0.007848589,-20.695988,-21.16119,-21.660566,-22.125551,-23.498808,-15.050753,-15.803846,-16.45137,-16.9719,-18.25448,-20.528675,-21.031887,-21.553728,-22.042631,-23.467205,4.653426,838
