haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
2000198000000,63000200000901,2000198000057,2000198000000,63,0.0,2000198000001,-1,-1,2000198000000,2000198000058,697,77.80337,61.881218,71.34844,8769,34.992153,54.900925,1.4499538,107533,3,6,0,201.80167,147.81462,52.99682,84.04612,129.35985,-2.603648,-0.13729799,0.86409587,4578418,2,901,0.08009068,483
2000198000001,62000200000894,2000198000057,2000198000000,62,0.019932542,2000198000002,-1,2000198000000,2000198000001,2000198000059,697,76.68451,63.60253,71.77877,8769,34.95381,54.86858,1.4385815,107533,3,6,0,200.66527,147.39561,52.69076,90.286995,134.35176,-2.4814515,0.07376927,0.9187202,4575195,2,894,0.07189646,842
2000198000002,61000200000866,2000198000057,2000198000000,61,0.041403063,2000198000003,-1,2000198000001,2000198000002,2000198000060,698,76.25418,64.549255,71.6927,8769,34.90625,54.840958,1.4249715,107533,3,6,0,199.6162,136.60764,50.710365,94.680466,142.5209,-2.26083,0.081303254,0.8812655,4575426,2,866,0.07127086,562
2000198000003,60000200000891,2000198000057,2000198000000,60,0.064493395,2000198000004,-1,2000198000002,2000198000003,2000198000061,793,75.56566,65.75417,72.2091,8769,34.860325,54.834637,1.4178894,107533,3,6,0,201.33101,145.40219,47.115467,102.8627,160.84082,-2.3994946,0.019435816,0.9810794,4575170,2,891,0.057391554,926
2000198000004,59000200000900,2000198000057,2000198000000,59,0.08928783,2000198000005,-1,2000198000003,2000198000004,2000198000062,800,75.13533,66.1845,71.950905,8769,34.820385,54.82282,1.4116215,107533,3,6,0,203.00404,149.29645,43.30566,102.58668,163.75546,-2.4065325,0.034179375,0.9624711,4575466,2,900,0.05667596,924
2000198000005,58000200000918,2000198000057,2000198000000,58,0.11588337,2000198000006,-1,2000198000004,2000198000005,2000198000063,697,73.41402,61.02056,69.368935,8769,34.775215,54.810783,1.4261647,107533,3,6,0,198.25574,141.68457,29.782804,91.63342,138.38855,-2.3727672,0.058511384,0.9438745,4575309,2,918,0.07398368,593
2000198000006,57000200000932,2000198000057,2000198000000,57,0.14438343,2000198000007,-1,2000198000005,2000198000006,2000198000064,623,69.79926,50.176285,63.688595,8769,34.728912,54.7818,1.440764,107533,3,6,0,195.13246,142.41853,16.620745,83.08796,139.4613,-2.2049277,-0.0943326,1.0503626,4575414,2,932,0.07613187,250
2000198000007,56000200000939,2000198000057,2000198000000,56,0.17489761,2000198000008,-1,2000198000006,2000198000007,2000198000065,526,65.23778,35.114796,54.135307,8769,34.67799,54.74152,1.4461637,107533,3,6,0,194.9052,146.22261,-1.5849457,75.58046,134.07446,-1.651292,-0.24092408,1.011392,4575195,2,939,0.06447967,450
2000198000008,55000200000927,2000198000057,2000198000000,55,0.20754863,2000198000009,-1,2000198000007,2000198000008,2000198000066,305,46.991856,33.393482,38.38529,8769,34.619186,54.6971,1.4486508,107533,3,6,0,190.16443,141.07861,-15.46088,74.866714,135.61108,-0.5392859,-0.12701716,0.5622697,4578418,2,927,0.03233127,522
2000198000009,54000200000929,2000198000057,2000198000000,54,0.24246909,2000198000010,-1,2000198000008,2000198000009,2000198000067,326,39.15988,32.01643,35.889385,8764,34.556953,54.648838,1.4532545,106655,3,6,0,193.34996,149.98721,-11.395796,79.447365,144.18192,-0.4509728,-0.20326264,0.57334423,4578418,2,929,0.033395596,284
