galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
88000000,88000076,-1,88000000,63000000000518,63000000000518,88000000,88000001,-1,0,63,0.0,92.86486,2612,25.817476,29.854126,20.381933,30616,2,3,2,75.12328,-157.98503,58.726063,1446,92.86486,0.1586586,158.65869,173.66054,1.930951,3.7034252,0.08634701,6.6894326,2.4516737,6.840831E-4,0.037233505,0.051962376,5.61366E-4,0.09006116,0.025470072,6.9972253,0.0,44.001427,0.011367165,0.08973696,-21.616375,-22.033665,-22.52608,-22.997604,-24.393145,-15.75006,-16.57588,-17.27164,-17.845192,-19.243996,-20.975775,-21.542261,-22.137428,-22.713175,-24.303041,6.557194,831
88000001,88000076,88000000,88000001,62000000000520,62000000000520,88000000,88000002,-1,0,62,0.019932542,94.586174,2612,25.80248,29.883625,20.37086,30616,2,3,2,76.05335,-160.21541,59.811268,1435,94.586174,0.1588296,160.03615,176.10344,1.9668726,3.6267257,0.08634701,7.068612,2.4089851,6.837246E-4,0.036948897,0.050510436,5.61366E-4,0.08899337,0.024236798,6.8703704,0.0,44.031773,0.01172445,0.088707194,-21.620584,-22.037134,-22.528141,-22.99844,-24.390839,-15.771916,-16.596926,-17.291992,-17.864923,-19.262987,-21.142052,-21.650074,-22.215637,-22.769152,-24.321693,6.4296494,351
88000002,88000076,88000001,88000002,61000000000530,61000000000530,88000000,88000003,-1,0,61,0.041403063,96.22142,2612,25.790567,29.917454,20.35986,30616,2,3,2,78.13981,-160.53017,60.32495,1432,96.22142,0.15885246,161.402,182.56723,1.9661036,3.5478652,0.08634701,7.4574237,2.3810842,6.833254E-4,0.036423378,0.0490487,5.61366E-4,0.08773544,0.023330618,8.225593,0.0,44.059357,0.010418459,0.0875173,-21.68948,-22.083479,-22.563772,-23.027664,-24.409235,-15.795873,-16.61985,-17.314129,-17.88637,-19.283554,-20.984016,-21.529814,-22.119066,-22.697695,-24.301836,6.2936416,869
88000003,88000076,88000002,88000003,60000000000512,60000000000512,88000000,88000004,-1,0,60,0.064493395,94.84437,2612,25.774672,29.952496,20.341785,30616,2,3,2,80.71613,-160.96635,61.033157,1394,94.84437,0.15712287,161.12244,181.42848,2.0826826,3.4493425,0.08634701,7.2821817,2.307883,6.8289996E-4,0.037193634,0.047264453,5.61366E-4,0.084949054,0.021944452,7.74829,0.0,44.052387,0.011452613,0.086564146,-21.658375,-22.057415,-22.54016,-23.005907,-24.38829,-15.82142,-16.64418,-17.337566,-17.908909,-19.304646,-21.045868,-21.581032,-22.153475,-22.71112,-24.274836,6.1813912,628
88000004,88000076,88000003,88000004,59000000000534,59000000000534,88000000,88000005,-1,0,59,0.08928783,96.30749,2612,25.762388,29.988922,20.331173,30616,2,3,2,84.12901,-161.03787,60.17509,1397,96.30749,0.15686159,162.49562,182.05786,2.1427913,3.3528411,0.08634701,7.6359906,2.242866,6.824479E-4,0.037157927,0.04557725,5.61366E-4,0.082822844,0.020712856,9.37334,0.0,44.076767,0.010392852,0.084979445,-21.71297,-22.091856,-22.56705,-23.02862,-24.40175,-15.848382,-16.669758,-17.36205,-17.932343,-19.326384,-21.032337,-21.554539,-22.130653,-22.699583,-24.287994,6.055662,962
88000005,88000076,88000004,88000005,58000000000507,58000000000507,88000000,88000006,-1,0,58,0.11588337,96.22142,2612,25.746954,30.032084,20.317417,30616,2,3,2,85.211494,-159.15579,61.52386,1345,96.22142,0.15565112,163.05334,185.46863,2.3491411,3.2318344,0.08634701,7.6673555,2.115445,6.819629E-4,0.038426984,0.04354968,5.61366E-4,0.07894758,0.018975426,7.7569494,0.0,44.07937,0.012933513,0.08310639,-21.592619,-21.997982,-22.487644,-22.957546,-24.34019,-15.876816,-16.696587,-17.387648,-17.956678,-19.348621,-21.142664,-21.648996,-22.205925,-22.74566,-24.26715,5.96623,48
88000006,88000076,88000005,88000006,57000000000521,57000000000521,88000000,88000007,-1,0,57,0.14438343,97.512405,2612,25.723612,30.08018,20.305664,30616,2,3,2,88.49894,-160.28857,64.55519,1350,97.512405,0.15506867,164.4515,178.65845,2.3902833,3.1283593,0.08634701,8.018188,2.0503182,6.814435E-4,0.037965294,0.041893147,5.61366E-4,0.07654042,0.018050915,6.954807,0.0,44.104088,0.014179507,0.08138059,-21.524979,-21.94615,-22.44426,-22.91846,-24.305452,-15.906814,-16.724678,-17.414282,-17.981789,-19.371344,-21.086275,-21.608479,-22.166485,-22.70189,-24.218075,5.8376603,809
88000007,88000076,88000006,88000007,56000000000501,56000000000501,88000000,88000008,-1,0,56,0.17489761,98.37306,2612,25.693182,30.126366,20.297928,30616,2,3,2,91.431625,-157.57144,66.92775,1321,98.37306,0.15413022,165.67773,178.01508,2.326316,3.0327942,0.08634701,8.347744,2.0305574,6.808791E-4,0.03684848,0.040389836,5.61366E-4,0.0744381,0.017738042,6.6937337,0.0,44.125927,0.014239901,0.07979478,-21.497223,-21.925844,-22.42803,-22.904312,-24.295332,-15.938338,-16.754034,-17.441973,-18.00779,-19.394688,-21.079971,-21.60304,-22.160307,-22.694012,-24.209047,5.6862116,902
88000008,88000076,88000007,88000008,55000000000507,55000000000507,88000000,88000009,-1,0,55,0.20754863,93.467316,2612,25.66991,30.16991,20.285454,30616,2,3,2,92.89162,-155.4302,70.84098,1289,93.467316,0.150035,163.683,175.9297,2.2614372,2.9383311,0.08634701,7.671191,2.0366857,6.8030565E-4,0.035845224,0.038900644,5.61366E-4,0.072009146,0.01767955,6.7791185,0.0,44.099323,0.013649465,0.0798258,-21.494175,-21.919024,-22.418167,-22.891293,-24.274504,-15.971573,-16.784748,-17.470724,-18.034698,-19.41919,-21.107319,-21.616014,-22.168886,-22.700054,-24.204681,5.52444,5
88000009,88000076,88000008,88000009,54000000000469,54000000000469,88000000,88000010,-1,0,54,0.24246909,92.0042,2612,25.641428,30.221167,20.26303,30616,2,3,2,93.81614,-155.47841,73.78835,1268,92.0042,0.14764036,163.70851,177.45715,2.200119,2.840367,0.08634701,7.5965734,2.0158036,6.7973725E-4,0.03468574,0.03736338,5.61366E-4,0.06974318,0.01729553,6.614688,0.0,44.104282,0.013480105,0.07878609,-21.49828,-21.91458,-22.406418,-22.87526,-24.253572,-16.006947,-16.817282,-17.501133,-18.063242,-19.445784,-21.099937,-21.602638,-22.14824,-22.67489,-24.176579,5.361727,119
