haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
2000112000000,63000200000724,2000112000139,2000112000000,63,0.0,2000112000001,-1,-1,2000112000000,2000112000140,1413,139.42639,99.319786,121.180466,11989,60.86461,44.634197,7.9189267,106186,6,4,0,-210.20468,-4.1909246,294.8599,100.46331,177.31732,-0.20961097,0.8202722,-0.23975652,2732533,2,724,0.08803358,393
2000112000001,62000200000704,2000112000103,2000112000000,62,0.019932542,2000112000002,2000112000104,2000112000000,2000112000001,2000112000141,1366,141.92229,97.85667,120.31981,11989,60.90535,44.6348,7.8637333,106186,6,4,0,-216.58862,-3.0478785,290.4621,98.803825,177.26532,0.07401777,0.9952176,-0.13077536,2746187,2,704,0.085317,812
2000112000002,61000200000680,2000112000103,2000112000000,61,0.041403063,2000112000003,-1,2000112000001,2000112000002,2000112000142,1375,145.53705,98.88946,120.147675,11800,60.95133,44.63781,7.7907977,104430,6,4,0,-227.67363,-6.83603,290.40662,99.0476,174.16846,-0.41542786,1.3520457,-0.14457871,2732605,2,680,0.085932694,985
2000112000003,60000200000701,2000112000103,2000112000000,60,0.064493395,2000112000004,-1,2000112000002,2000112000003,2000112000143,1334,146.56984,95.87716,120.66407,11800,61.013973,44.62998,7.720575,104430,6,4,0,-237.57797,-6.4897823,285.09512,99.859695,173.44873,-0.16959807,1.0587348,-0.33568135,2746712,2,701,0.08406085,47
2000112000004,59000200000712,2000112000103,2000112000000,59,0.08928783,2000112000005,-1,2000112000003,2000112000004,2000112000144,1318,148.80754,96.90994,120.061615,11800,61.071785,44.6311,7.6512365,104430,6,4,0,-249.24362,-8.536573,283.09528,98.383446,174.19817,-0.20334429,1.1929958,-0.27896333,2732605,2,712,0.082328156,69
2000112000005,58000200000740,2000112000103,2000112000000,58,0.11588337,2000112000006,-1,2000112000004,2000112000005,2000112000145,1257,151.56165,97.512405,122.12719,11800,61.142956,44.633736,7.5787663,104430,6,4,0,-262.41583,-7.7839413,274.92593,99.65754,176.0361,-0.03944857,1.2436562,-0.2664791,2746187,2,740,0.07856781,142
2000112000006,57000200000761,2000112000103,2000112000000,57,0.14438343,2000112000007,-1,2000112000005,2000112000006,2000112000146,1256,159.39362,95.79109,122.643585,11800,61.216015,44.639515,7.5010138,104430,6,4,0,-275.37955,-8.002137,272.30246,101.48185,181.22057,-0.20630766,0.96829784,0.04984482,2730942,2,761,0.07653043,809
2000112000007,56000200000755,2000112000103,2000112000000,56,0.17489761,2000112000008,-1,2000112000006,2000112000007,2000112000147,1234,158.61903,90.36896,117.823906,11800,61.294224,44.64044,7.4140377,104430,6,4,0,-286.72537,-7.702865,265.38165,99.268684,180.30957,-0.062755,0.6776083,0.04211239,2746187,2,755,0.073557965,3
2000112000008,55000200000767,2000112000103,2000112000000,55,0.20754863,2000112000009,-1,2000112000007,2000112000008,2000112000148,1249,145.70918,88.38944,110.50832,11800,61.38392,44.644314,7.3413134,104430,6,5,0,-294.33887,-7.275359,252.4378,98.35256,177.98616,-0.15237004,0.68000597,-0.07560947,2732497,2,767,0.07567255,870
2000112000009,54000200000770,2000112000103,2000112000000,54,0.24246909,2000112000010,-1,2000112000008,2000112000009,2000112000149,1208,123.07391,85.20502,102.59028,11800,61.473835,44.647217,7.258119,104430,6,5,0,-300.04715,-8.252208,244.49554,96.12253,174.6998,0.14423409,0.4943128,-0.019250035,2732563,2,770,0.0770363,772
