galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
1000086000000,1000086000154,-1,1000086000000,63000100000520,63000100000520,1000086000000,1000086000001,-1,0,63,0.0,98.20093,6018,12.406508,38.082523,25.898226,84720,1,4,2,25.312853,1.8638123,-190.088,1495,98.20093,0.16164105,161.64116,190.66338,2.2940297,3.065068,0.47316313,7.9084787,1.4204667,0.0015759444,0.03928795,0.04162121,0.004925633,0.105826385,0.02234723,3.6457832,0.0,43.724792,0.022278568,0.094064325,-21.057446,-21.530182,-22.055925,-22.550604,-23.968426,-17.524641,-18.396982,-19.117971,-19.729708,-21.238516,-20.82574,-21.356623,-21.921654,-22.454702,-23.940256,7.347214,4
1000086000001,1000086000154,1000086000000,1000086000001,62000100000523,62000100000523,1000086000000,1000086000002,-1,0,62,0.019932542,99.23372,6018,12.400072,38.083572,25.937145,84720,1,4,2,24.764002,2.613935,-192.23953,1467,99.23372,0.16138951,162.61551,187.25896,2.3236194,3.0251052,0.47316313,8.08981,1.4279567,0.0015749844,0.03863705,0.040948074,0.004925633,0.10455994,0.022823287,3.7092438,0.0,43.740273,0.02236943,0.09292954,-21.081093,-21.545849,-22.066854,-22.55918,-23.973186,-17.550043,-18.420504,-19.140123,-19.750433,-21.257183,-20.888126,-21.399544,-21.952896,-22.477407,-23.948946,7.1790924,425
1000086000002,1000086000154,1000086000001,1000086000002,61000100000518,61000100000518,1000086000000,1000086000003,-1,0,61,0.041403063,99.061584,6018,12.392402,38.085293,25.97427,84720,1,4,2,23.266539,2.8939245,-193.1593,1488,99.061584,0.16040027,162.97466,188.25381,2.359009,2.9825296,0.47316313,8.058433,1.440269,0.0015739633,0.037917364,0.04025317,0.004925633,0.10307015,0.023470175,5.5058656,1.0629093E-7,43.74462,0.023390004,0.09203946,-21.139158,-21.5837,-22.095016,-22.583141,-23.991735,-17.577173,-18.445492,-19.163555,-19.772263,-21.276686,-20.941809,-21.436382,-21.980797,-22.50091,-23.966642,7.0037427,959
1000086000003,1000086000127,1000086000002,1000086000003,60000100000494,60000100000494,1000086000000,1000086000004,1000086000128,0,60,0.064493395,99.40585,6018,12.38871,38.08491,26.02035,84720,1,4,2,21.922508,2.7030997,-196.10683,1464,99.40585,0.15960245,163.66513,188.07841,2.5034642,2.9038801,0.46046036,8.077775,1.3857121,0.001463795,0.03767066,0.03917541,0.004867179,0.10068399,0.023389075,3.743838,0.0,43.818737,0.023763783,0.09062407,-21.026028,-21.499918,-22.029028,-22.52749,-23.94708,-17.559786,-18.430065,-19.148829,-19.758602,-21.26682,-20.876379,-21.384531,-21.938255,-22.461945,-23.927475,6.86345,933
1000086000004,1000086000127,1000086000003,1000086000004,59000100000442,59000100000442,1000086000000,1000086000005,-1,0,59,0.08928783,100.69684,6018,12.3843355,38.082375,26.066504,84720,1,4,2,21.293812,3.339365,-195.94107,1487,100.69684,0.15920934,164.9277,182.73976,2.4813647,2.8572526,0.46046036,8.353245,1.4010837,0.001462728,0.03579042,0.038489874,0.004867179,0.0997835,0.024362503,3.6814737,0.0,43.845512,0.023796557,0.08948884,-21.011257,-21.489565,-22.021328,-22.521675,-23.942427,-17.590218,-18.45786,-19.17473,-19.782557,-21.287956,-20.878864,-21.384403,-21.937605,-22.461063,-23.924501,6.673697,546
1000086000005,1000086000127,1000086000004,1000086000005,58000100000426,58000100000426,1000086000000,1000086000006,-1,0,58,0.11588337,102.76241,6018,12.384039,38.07942,26.110119,84720,1,4,2,18.971731,3.2398305,-196.70164,1527,102.76241,0.15910107,166.66736,184.06317,2.4314425,2.8097258,0.46046036,8.774832,1.4302511,0.0014615637,0.033562444,0.037820913,0.004867179,0.09874717,0.025734307,3.6748788,0.0,43.879864,0.023312539,0.08803236,-20.998966,-21.480358,-22.014528,-22.516815,-23.939014,-17.622463,-18.487156,-19.201908,-19.807577,-21.309885,-20.861797,-21.375818,-21.932316,-22.45716,-23.920755,6.4737167,519
1000086000006,1000086000127,1000086000005,1000086000006,57000100000417,57000100000417,1000086000000,1000086000007,-1,0,57,0.14438343,106.463234,6018,12.369253,38.07813,26.173918,84720,1,4,2,17.132246,2.6053178,-198.54675,1529,106.463234,0.15967515,169.33672,207.21513,2.3473904,2.760704,0.46046036,9.492326,1.4761467,0.0014602666,0.031040484,0.037160892,0.004867179,0.09737916,0.027610168,3.5160322,0.0,43.928944,0.02305708,0.086143106,-20.969349,-21.459976,-21.99968,-22.505527,-23.931372,-17.65662,-18.517998,-19.23039,-19.83375,-21.332827,-20.834759,-21.357302,-21.918753,-22.446692,-23.91328,6.2652597,11
1000086000007,1000086000127,1000086000006,1000086000007,56000100000431,56000100000431,1000086000000,1000086000008,-1,0,56,0.17489761,111.971436,6018,12.360405,38.067463,26.234352,84720,1,4,2,15.789567,1.4050932,-200.42618,1550,111.971436,0.16092795,172.98476,193.79163,2.2001226,2.712391,0.46046036,10.547329,1.5526192,0.0014587835,0.028231123,0.03653492,0.004867179,0.095518455,0.030215016,3.623928,0.0,43.986015,0.021166628,0.08351545,-20.955544,-21.450693,-21.994904,-22.503815,-23.934956,-17.692938,-18.550684,-19.26054,-19.861542,-21.35764,-20.819475,-21.344566,-21.910654,-22.442602,-23.916452,6.0437317,835
1000086000008,1000086000127,1000086000007,1000086000008,55000100000426,55000100000426,1000086000000,1000086000009,-1,0,55,0.20754863,117.479645,6018,12.394097,38.085377,26.291613,84720,1,4,2,7.3995314,-3.5447342,-202.51506,1332,117.479645,0.1619174,176.64629,165.77023,2.0205712,2.661249,0.46046036,11.603417,1.6604075,0.0014570791,0.02553561,0.035888527,0.004867179,0.09253409,0.033614166,2.608669,0.0,44.03004,0.023255466,0.0803733,-20.814373,-21.356659,-21.922169,-22.442413,-23.88603,-17.731707,-18.58543,-19.292524,-19.890985,-21.383827,-20.697987,-21.269037,-21.853153,-22.392145,-23.870401,5.81753,183
1000086000009,1000086000127,1000086000008,1000086000009,54000100000463,54000100000463,1000086000000,1000086000010,-1,0,54,0.24246909,118.3403,6018,12.395198,38.095917,26.348827,84722,1,4,2,11.709968,2.1745758,-209.43636,1297,118.3403,0.16056348,178.03809,175.65123,1.7269728,2.6235516,0.46046036,11.895687,1.8367504,0.0014552048,0.022640469,0.035407975,0.004867179,0.08900321,0.038143307,2.284898,0.0,44.048393,0.020935707,0.07844993,-20.78573,-21.346327,-21.920097,-22.445087,-23.897184,-17.772839,-18.622305,-19.326479,-19.922249,-21.411592,-20.66492,-21.25541,-21.848375,-22.392752,-23.880829,5.551441,348
