haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
157000000,63000000000651,157000148,157000000,63,0.0,157000001,-1,-1,157000000,157000149,787,78.14763,60.504166,71.43451,2698,31.138018,21.215532,30.562891,31727,3,2,3,-32.80747,80.99707,-367.5698,85.4734,146.57957,0.17656636,0.44499007,-1.626347,10770760,0,651,0.06843601,508
157000001,62000000000658,157000148,157000000,62,0.019932542,157000002,-1,157000000,157000001,-1,801,76.426315,62.655807,71.00418,2698,31.143545,21.199013,30.640371,31727,3,2,3,-33.950756,81.560776,-369.70886,88.17892,152.2706,0.28306457,0.3904946,-1.6219993,10770760,0,658,0.06486464,551
157000002,61000000000668,157000148,157000000,61,0.041403063,157000003,-1,157000001,157000002,157000150,741,75.04926,61.79515,69.79926,2698,31.156067,21.175154,30.717255,31727,3,2,3,-35.616165,85.61671,-375.60956,94.83465,158.53014,0.3405445,0.50997627,-1.6119167,10772402,0,668,0.05550581,233
157000003,60000000000663,157000148,157000000,60,0.064493395,157000004,-1,157000002,157000003,-1,787,74.01648,61.02056,68.59434,2698,31.171057,21.155933,30.804964,31727,3,2,3,-32.18887,82.69477,-371.67004,105.073784,174.92188,0.36870265,0.3668291,-1.4277072,10770561,0,663,0.04805257,266
157000004,59000000000683,157000148,157000000,59,0.08928783,157000005,-1,157000003,157000004,-1,783,72.98369,58.782852,67.38942,2698,31.18677,21.132774,30.898441,31727,3,2,3,-34.187862,85.44367,-373.78543,97.19593,169.64618,0.42911577,0.40678197,-1.5413734,10770802,0,683,0.053620685,876
157000005,58000000000653,157000111,157000000,58,0.11588337,157000006,157000112,157000004,157000005,157000112,662,71.00418,56.45908,64.63532,2698,31.20376,21.1018,31.017536,31727,3,2,3,-46.97697,92.71329,-392.1832,82.7766,147.0056,0.3259133,0.44437835,-1.5023633,10770561,0,653,0.06127259,701
157000006,57000000000679,157000111,157000000,57,0.14438343,157000007,-1,157000005,157000006,157000113,622,69.024666,46.217266,61.536957,2698,31.21515,21.072266,31.12762,31727,3,2,3,-47.556625,93.58417,-395.09448,79.33891,143.01366,0.21058376,0.47184518,-1.5342448,10770561,0,679,0.059536614,573
157000007,56000000000676,157000111,157000000,56,0.17489761,157000008,-1,157000006,157000007,157000114,579,65.06565,41.053326,51.46727,2698,31.229809,21.045008,31.245968,31727,3,2,3,-49.140438,94.84701,-399.1981,78.58555,145.22021,-0.13336435,0.32813257,-1.3471884,10770223,0,676,0.056322437,738
157000008,55000000000681,157000111,157000000,55,0.20754863,157000009,-1,157000007,157000008,157000115,552,53.70498,40.881195,47.163986,17982,31.253304,21.020054,31.363508,172162,3,2,3,-50.45614,94.653076,-396.9315,77.09613,141.4343,-0.32211027,0.47942162,-1.1538,10770529,0,681,0.052196592,688
157000009,54000000000643,157000111,157000000,54,0.24246909,157000010,-1,157000008,157000009,157000116,558,50.34842,39.418076,46.217266,17982,31.26376,20.989544,31.48785,172162,3,2,3,-50.97173,94.07519,-397.89337,76.3984,142.29364,-0.2937787,0.005244982,-1.1166204,10770529,0,643,0.053322077,495
157000010,53000000000644,157000111,157000000,53,0.2798018,157000011,-1,157000009,157000010,157000117,575,47.76645,37.6107,44.409885,17982,31.277365,20.962933,31.625183,172162,3,2,3,-50.413002,94.685326,-391.1155,77.2457,146.70697,0.27532327,0.21837376,-1.0611535,10770529,0,644,0.05750293,20
157000011,52000400000680,157000111,157000000,52,0.31970343,157000012,-1,157000010,157000011,-1,519,46.561527,37.52463,42.430374,17982,31.292519,20.925718,31.76973,172162,3,2,3,-54.1072,94.83218,-392.6845,77.69071,144.56526,-0.57189363,0.1919599,-0.7936524,10770529,4,680,0.04875812,640
157000012,51000400000655,157000111,157000000,51,0.36234027,157000013,-1,157000011,157000012,-1,523,45.442673,37.52463,42.17218,17982,31.30683,20.889763,31.91634,172162,3,2,3,-52.2409,95.0277,-392.22662,74.909355,139.14151,-0.20138682,-0.108358346,-0.8403558,10770529,4,655,0.051090606,520
157000013,50000400000652,157000111,157000000,50,0.40789944,157000014,-1,157000012,157000013,-1,511,45.35661,36.491844,41.655785,17982,31.32142,20.85102,32.079033,172162,3,2,3,-51.82499,96.43403,-390.93762,75.08614,139.80362,-0.5196234,-0.11391415,-0.7489282,10770478,4,652,0.05105974,886
