haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
85000000,63000000000511,85000102,85000000,63,0.0,85000001,-1,-1,85000000,85000103,1431,138.82393,108.18455,129.70097,3025,21.781,26.576435,21.883766,30074,2,2,2,-13.455591,-235.87135,-79.98968,107.777794,201.84776,2.283547,1.1042958,2.5701156,1791477,0,511,0.09528002,277
88000000,63000000000518,88000133,88000000,63,0.0,88000001,-1,-1,88000000,88000134,1446,135.72557,92.86486,117.90997,2612,25.817476,29.854126,20.381933,30616,2,3,2,75.12328,-157.98503,58.726063,95.38454,173.66054,-0.65019417,-0.07592908,-1.0080743,3894760,0,518,0.09280699,778
90000000,63000000000522,90000186,90000000,63,0.0,90000001,-1,-1,90000000,-1,1478,135.55344,103.19274,125.22555,3913,15.521942,17.208998,1.175399,8783,1,1,0,3.985104,-28.129208,44.049652,105.175896,184.09045,-0.14360179,0.8020302,0.15420796,1338655,0,522,0.08752856,966
93000000,63000000000527,93000142,93000000,63,0.0,93000001,-1,-1,93000000,93000143,1394,135.6395,106.11897,123.418175,1458,28.013218,3.149832,30.699314,23414,3,0,3,198.3477,-248.9895,-323.55096,105.99425,188.85492,1.5439478,-1.4741753,-0.80781925,18853585,0,527,0.078631096,7
2000112000000,63000200000724,2000112000139,2000112000000,63,0.0,2000112000001,-1,-1,2000112000000,2000112000140,1413,139.42639,99.319786,121.180466,11989,60.86461,44.634197,7.9189267,106186,6,4,0,-210.20468,-4.1909246,294.8599,100.46331,177.31732,-0.20961097,0.8202722,-0.23975652,2732533,2,724,0.08803358,393
1000084000000,63000100000515,1000084000132,1000084000000,63,0.0,1000084000001,-1,-1,1000084000000,1000084000133,1477,136.84442,106.463234,123.67637,6765,26.9294,61.112827,27.099913,97981,3,6,3,379.12772,-141.86842,1.4007292,99.68572,179.96082,-0.8166598,0.26381242,0.23191817,666914,1,515,0.08793311,150
1000086000000,63000100000520,1000086000138,1000086000000,63,0.0,1000086000001,-1,-1,1000086000000,1000086000139,1495,139.85672,98.20093,121.610794,6018,12.406508,38.082523,25.898226,84720,1,4,2,25.312853,1.8638123,-190.088,99.37695,190.66338,-0.8669649,1.9969765,-1.0102496,3648624,1,520,0.09396448,401
1000092000000,63000100000533,1000092000112,1000092000000,63,0.0,1000092000001,-1,-1,1000092000000,1000092000155,1310,137.27475,102.59028,120.75014,6920,16.149527,50.69748,21.680973,94514,1,5,2,116.40433,-12.436332,124.38571,101.9501,166.75174,1.389188,-3.1970532,-0.12150072,3193740,1,533,0.08946072,535
3000190000000,63000300001110,3000190000144,3000190000000,63,0.0,3000190000001,-1,-1,3000190000000,3000190000145,1430,139.85672,96.65175,115.50013,14106,42.852604,22.172346,9.496585,43677,4,2,1,-145.18875,-127.08953,402.21896,98.575836,176.73236,0.051212598,-1.6901217,-2.3068295,8415310,3,1110,0.08792011,962
7000115000000,63000700000337,7000115000135,7000115000000,63,0.0,7000115000001,-1,-1,7000115000000,7000115000136,1443,137.36081,100.43864,121.180466,32179,2.20836,3.8624218,34.855812,131134,0,0,3,26.404352,318.4644,181.3029,98.801506,169.29901,-0.63828945,0.03730718,-0.7615579,3337143,7,337,0.099775635,987
