haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
3000190000000,63000300001110,3000190000144,3000190000000,63,0.0,3000190000001,-1,-1,3000190000000,3000190000145,1430,139.85672,96.65175,115.50013,14106,42.852604,22.172346,9.496585,43677,4,2,1,-145.18875,-127.08953,402.21896,98.575836,176.73236,0.051212598,-1.6901217,-2.3068295,8415310,3,1110,0.08792011,962
3000190000001,62000300001132,3000190000144,3000190000000,62,0.019932542,3000190000002,-1,3000190000000,3000190000001,3000190000146,1399,136.58623,96.65175,114.983734,14106,42.88013,22.204937,9.414779,43677,4,2,1,-147.86667,-129.21046,405.27527,99.247375,179.2268,0.14687185,-1.478213,-2.0861504,8415310,3,1132,0.08732726,228
3000190000002,61000300001159,3000190000144,3000190000000,61,0.041403063,3000190000003,-1,3000190000001,3000190000002,3000190000147,1393,135.46736,93.63945,115.5862,14106,42.91007,22.235292,9.325415,43677,4,2,1,-150.22537,-130.50632,404.51526,99.930954,180.09537,0.7719714,-1.6628435,-1.9329298,8415310,3,1159,0.088212386,751
3000190000003,60000300001157,3000190000144,3000190000000,60,0.064493395,3000190000004,-1,3000190000002,3000190000003,3000190000148,1331,132.71327,86.92633,116.016525,14106,42.94611,22.26829,9.22957,43677,4,2,1,-149.18031,-128.5672,404.5326,99.00204,180.4742,0.5035943,-0.7603748,-1.2967669,8415379,3,1157,0.08142829,117
3000190000004,59000300001169,3000190000144,3000190000000,59,0.08928783,3000190000005,-1,3000190000003,3000190000004,3000190000149,1301,130.3895,85.635345,112.22964,14083,42.984318,22.301788,9.132587,43732,4,2,1,-149.21465,-125.55277,400.00922,100.78835,181.61467,0.23624878,-1.1801183,-1.5063052,8415100,3,1169,0.0799279,10
3000190000005,58000300001135,3000190000144,3000190000000,58,0.11588337,3000190000006,-1,3000190000004,3000190000005,3000190000150,1334,128.06572,84.602554,106.11897,14083,43.018826,22.340462,9.030736,43732,4,2,1,-154.11977,-119.01748,391.41925,99.416466,182.81816,0.2506395,-1.6027411,-1.7766306,7529771,3,1135,0.08553199,854
3000190000006,57000300001094,3000190000144,3000190000000,57,0.14438343,3000190000007,-1,3000190000005,3000190000006,3000190000151,1309,121.26653,84.25829,103.537,14083,43.05441,22.382334,8.920471,43732,4,2,0,-156.25821,-119.05142,389.84164,97.30316,176.13263,-0.3031015,-1.4218676,-1.5516111,8415310,3,1094,0.08446972,360
3000190000007,56000300001118,3000190000135,3000190000000,56,0.17489761,3000190000008,3000190000136,3000190000006,3000190000007,3000190000152,1221,111.971436,82.96731,99.40585,14083,43.097275,22.424156,8.802511,43732,4,2,0,-154.44951,-119.44489,390.2623,95.877785,175.8978,-0.005772813,-0.8476826,-0.85745573,8415310,3,1118,0.08077773,293
3000190000008,55000300001064,3000190000135,3000190000000,55,0.20754863,3000190000009,-1,3000190000007,3000190000008,3000190000153,1228,106.37717,80.38534,96.049286,14083,43.140255,22.455574,8.6802,43728,4,2,0,-154.83882,-116.40184,387.20007,97.85791,179.484,0.29236498,-0.8429276,-0.773507,7529771,3,1064,0.08214683,297
3000190000009,54000300001079,3000190000135,3000190000000,54,0.24246909,3000190000010,-1,3000190000008,3000190000009,3000190000154,1200,99.83618,78.14763,92.2624,14083,43.184193,22.497446,8.558263,43730,4,2,0,-156.88094,-114.70168,386.42398,97.15236,180.7744,0.44516852,-0.7793479,-0.9293668,8415087,3,1079,0.0778318,672
3000190000010,53000300001090,3000190000113,3000190000000,53,0.2798018,3000190000011,3000190000114,3000190000009,3000190000010,3000190000155,1128,95.705025,75.393524,88.13125,14083,43.234077,22.545902,8.425164,43730,4,2,0,-159.25523,-114.173836,375.58368,96.381836,177.05461,0.33412984,0.16280822,-0.269038,8415087,3,1090,0.06927593,211
3000190000011,52000300001078,3000190000091,3000190000000,52,0.31970343,3000190000012,3000190000092,3000190000010,3000190000011,3000190000156,1095,89.68043,74.705,83.91403,14083,43.28961,22.591393,8.294484,43730,4,2,0,-157.86177,-112.61015,370.65308,96.08314,177.23776,0.5318324,0.66542107,0.541293,7529440,3,1078,0.067515805,92
3000190000012,51000300001166,3000190000091,3000190000000,51,0.36234027,3000190000013,-1,3000190000011,3000190000012,3000190000093,880,87.959114,74.87714,83.2255,14083,43.347305,22.629875,8.153524,43730,4,2,0,-156.5915,-116.21666,373.1766,100.265564,180.83635,0.1947895,0.8506313,0.57156473,7529440,3,1166,0.05193374,444
3000190000013,50000300001139,3000190000091,3000190000000,50,0.40789944,3000190000014,-1,3000190000012,3000190000013,3000190000094,871,85.11895,74.44681,80.7296,14083,43.402447,22.68226,8.012293,43730,4,2,0,-161.14015,-109.96731,368.51315,99.50437,177.70201,0.26600888,0.74202883,0.5557911,7529771,3,1139,0.052921385,518
3000190000014,49000300001114,3000190000091,3000190000000,49,0.45657724,3000190000015,-1,3000190000013,3000190000014,3000190000095,876,83.827965,73.24189,79.86894,14083,43.46843,22.71896,7.862732,43730,4,2,0,-165.41655,-106.81924,361.14648,100.01353,180.64658,0.23634514,0.79986703,0.3522882,7529771,3,1114,0.051527463,344
3000190000015,48000300001154,3000190000091,3000190000000,48,0.5085914,3000190000016,-1,3000190000014,3000190000015,3000190000096,841,81.93452,69.713196,77.63123,14076,43.535503,22.763931,7.704373,41974,4,2,0,-167.74142,-101.7034,352.50195,100.750946,178.50575,0.14610682,0.6742791,0.4955618,8415074,3,1154,0.04962157,476
3000190000016,47000300001121,3000190000091,3000190000000,47,0.5641766,3000190000017,-1,3000190000015,3000190000016,3000190000097,862,77.11484,65.49598,74.44681,14076,43.611965,22.816906,7.548706,41974,4,2,0,-172.35889,-99.93043,348.59183,97.47443,179.51303,0.32741368,0.5819484,0.3662741,8415089,3,1121,0.052456535,672
3000190000017,46000300001068,3000190000091,3000190000000,46,0.6235901,3000190000018,-1,3000190000016,3000190000017,3000190000098,854,74.18861,65.75417,70.65992,14076,43.693474,22.858126,7.3985543,41974,4,2,0,-170.02194,-93.67596,336.42505,96.01577,173.91103,0.2607001,0.8823313,0.73797125,8415089,3,1068,0.053236112,670
