galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
151000000,151000128,-1,151000000,63000000000642,63000000000642,151000000,151000001,-1,0,63,0.0,59.385315,582,0.08847212,3.1952755,26.573904,18486,0,0,2,-80.28667,163.24872,146.45532,878,59.385315,0.13669086,136.69095,166.98686,0.40314612,2.7546449,0.4590887,4.1540713,2.309458,0.0014912736,0.009821302,0.03972925,0.004398987,0.06520245,0.030145952,4.612704,0.0,43.49661,0.0035404894,0.11085952,-20.979963,-21.428894,-21.953318,-22.460018,-23.895805,-18.153868,-18.872149,-19.511034,-20.06531,-21.513268,-19.483456,-20.183073,-20.892626,-21.615273,-23.58175,7.3041706,160
151000001,151000128,151000000,151000001,62000000000645,62000000000645,151000000,151000002,-1,0,62,0.019932542,59.47138,582,0.10509383,3.163874,26.547089,18486,0,0,2,-82.21248,163.34833,145.81856,862,59.47138,0.13606869,137.10234,162.71095,0.55469704,2.7040837,0.24147263,4.207549,2.1728528,0.0014907991,0.012411304,0.038553387,0.0012905615,0.0638081,0.027465003,3.3117623,0.0,43.502438,0.005609101,0.10936892,-20.86337,-21.346754,-21.886257,-22.39906,-23.843166,-17.02964,-17.836857,-18.520588,-19.077671,-20.433098,-19.82996,-20.519392,-21.210068,-21.887846,-23.671614,7.174695,286
151000002,151000128,151000001,151000002,61000000000656,61000000000656,151000000,151000003,-1,0,61,0.041403063,60.418102,582,0.11511536,3.1337676,26.512142,18486,0,0,2,-82.57547,164.7626,144.40834,844,60.418102,0.13602717,138.21037,163.8604,0.5977767,2.66607,0.24147263,4.4094224,2.130148,0.0014902831,0.01303663,0.037719764,0.0012905615,0.063152604,0.026328065,3.564207,0.0,43.517014,0.0058345897,0.10693604,-20.885414,-21.360962,-21.89726,-22.407532,-23.846327,-17.055096,-17.860868,-18.543493,-19.099606,-20.453728,-19.986557,-20.644299,-21.314981,-21.97111,-23.704868,6.9991384,388
151000003,151000128,151000002,151000003,60000000000648,60000000000648,151000000,151000004,-1,0,60,0.064493395,59.901707,582,0.13221289,3.0975869,26.483492,18486,0,0,2,-82.5646,165.11938,143.8042,854,59.901707,0.13480788,138.23943,171.96619,0.67199296,2.6233797,0.24147263,4.3542185,2.0698466,0.0014897315,0.014016915,0.036813017,0.0012905615,0.06217308,0.024987182,4.031834,0.0,43.52073,0.00605522,0.10617963,-20.901237,-21.36967,-21.905401,-22.414215,-23.849642,-17.082155,-17.886261,-18.56763,-19.122633,-20.475353,-19.926382,-20.595118,-21.272434,-21.933346,-23.67984,6.822781,906
151000004,151000128,151000003,151000004,59000000000667,59000000000667,151000000,151000005,-1,0,59,0.08928783,61.19269,582,0.15273611,3.0514176,26.44582,18486,0,0,2,-82.269165,165.70581,142.65424,821,61.19269,0.13485378,139.69736,170.52382,0.77342075,2.5731652,0.24147263,4.6355944,1.9604472,0.0014891372,0.015077632,0.035806715,0.0012905615,0.061414607,0.023048347,2.294668,0.0,43.540684,0.009504168,0.103188746,-20.706415,-21.249836,-21.818115,-22.343401,-23.800188,-17.110895,-17.91308,-18.593014,-19.146759,-20.498003,-20.260607,-20.908138,-21.545176,-22.141281,-23.734417,6.653606,185
151000005,151000128,151000004,151000005,58000000000637,58000000000637,151000000,151000006,-1,0,58,0.11588337,61.45089,582,0.17531371,3.009933,26.407053,18486,0,0,2,-80.55888,164.86876,141.16225,815,61.45089,0.13404101,140.41554,170.30469,0.7203451,2.543542,0.24147263,4.7216363,2.0051572,0.0014884899,0.014188266,0.03523063,0.0012905615,0.061072834,0.023296433,2.9890485,0.0,43.55353,0.0076824254,0.10149209,-20.793798,-21.31197,-21.869776,-22.388384,-23.834793,-17.141321,-17.941364,-18.619684,-19.17202,-20.521578,-20.207144,-20.851421,-21.496998,-22.10957,-23.742735,6.41906,563
151000006,151000128,151000005,151000006,57000000000658,57000000000658,151000000,151000007,-1,0,57,0.14438343,61.709087,582,0.20159832,2.9669142,26.369709,18486,0,0,2,-79.63283,163.55154,141.13896,811,61.709087,0.13313344,141.18903,169.35255,0.7276621,2.50367,0.24147263,4.8060102,2.0016563,0.0014878017,0.0141231725,0.034456592,0.0012905615,0.060159754,0.02295008,1.8868248,0.0,43.56622,0.009843271,0.09970007,-20.716356,-21.2705,-21.83862,-22.361845,-23.81392,-17.173616,-17.971245,-18.647703,-19.198473,-20.546148,-20.35554,-20.986423,-21.6091,-22.191349,-23.75906,6.1981387,970
151000007,151000128,151000006,151000007,56000000000646,56000000000646,151000000,151000008,-1,0,56,0.17489761,61.02056,582,0.22627898,2.9242985,26.33354,18480,0,0,2,-81.38276,165.78136,140.66185,792,61.02056,0.13144815,141.29631,169.71274,0.6295998,2.4777436,0.24147263,4.711463,2.1079886,0.0014870851,0.012866598,0.033945646,0.0012905615,0.059535302,0.02397754,5.0871086,5.5311403E-8,43.57189,0.0060875453,0.09877622,-20.983372,-21.451424,-21.983997,-22.489006,-23.918608,-17.207952,-18.002838,-18.677202,-19.226204,-20.571808,-20.122398,-20.750954,-21.39963,-22.036184,-23.747545,5.9311066,456
151000008,151000097,151000007,151000008,55000000000649,55000000000649,151000000,151000009,151000098,0,55,0.20754863,61.709087,582,0.2539811,2.8755312,26.290306,18480,0,0,2,-79.900955,163.21204,138.96432,777,61.709087,0.13064387,142.52794,165.90141,0.80488276,2.363256,0.19877505,4.889011,1.9362465,0.0014055389,0.014885273,0.032261707,9.86237E-4,0.057189856,0.021630885,3.2794256,0.0,43.634075,0.008016281,0.09575956,-20.832363,-21.341436,-21.895046,-22.41012,-23.848227,-17.043297,-17.830935,-18.500479,-19.043482,-20.373114,-20.206541,-20.843428,-21.480938,-22.088758,-23.723497,5.7137556,7
151000009,151000097,151000008,151000009,54000000000608,54000000000608,151000000,151000010,-1,0,54,0.24246909,61.19269,582,0.2793488,2.8121023,26.242737,18480,0,0,2,-80.38082,163.39282,138.83618,797,61.19269,0.12887512,142.90099,168.09601,0.79829115,2.3158655,0.19877505,4.8728957,1.9239291,0.0014047879,0.014614,0.031396613,9.86237E-4,0.056105293,0.021357492,3.1419184,0.0,43.647316,0.008074613,0.09443362,-20.83141,-21.341957,-21.894451,-22.408443,-23.845196,-17.08222,-17.866716,-18.533903,-19.075039,-20.402643,-20.236673,-20.868916,-21.504515,-22.110338,-23.738424,5.479834,289
