galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
153000000,153000127,-1,153000000,63000000000644,63000000000644,153000000,153000001,-1,0,63,0.0,47.76645,2519,25.082886,26.269934,9.651848,15893,2,2,1,310.72763,42.50279,96.00331,803,47.76645,0.12712201,127.1221,137.84325,1.3845955,1.0852078,0.10278001,1.0358498,3.2965918,9.575377E-4,0.02320244,0.009934428,5.777595E-4,0.015873943,0.030660842,9.55559,0.0,42.52044,0.017062183,0.06827081,-21.207994,-21.514385,-21.91656,-22.310192,-23.571552,-16.326271,-17.121908,-17.796745,-18.349525,-19.716694,-21.066856,-21.401596,-21.826597,-22.24493,-23.552183,3.6459117,634
153000001,153000090,153000000,153000001,62000000000647,62000000000647,153000000,153000002,153000091,0,62,0.019932542,49.487762,2519,25.031952,26.264805,9.640495,15893,2,2,1,313.433,42.677788,99.70197,809,49.487762,0.12798375,128.95598,137.91881,2.002212,0.91664654,0.03896121,1.4213761,2.6287699,5.006331E-4,0.027753016,0.008023271,1.8930045E-4,0.017389245,0.019768437,3.3122272,0.0,43.132637,0.019305384,0.07277472,-20.849998,-21.21496,-21.650774,-22.057005,-23.330706,-15.230303,-16.016443,-16.686665,-17.231213,-18.564497,-20.717817,-21.11131,-21.568604,-21.997267,-23.312733,3.4535701,837
153000002,153000090,153000001,153000002,61000000000650,61000000000650,153000000,153000003,-1,0,61,0.041403063,50.778748,2519,24.960678,26.245106,9.614427,15893,2,2,1,313.63242,43.051376,100.6996,808,50.778748,0.12837014,130.43044,139.45041,2.1590586,0.87862754,0.03896121,1.5879018,2.5633843,5.005725E-4,0.02806809,0.007513939,1.8930045E-4,0.017499639,0.017816659,4.438947,0.0,43.197132,0.016878951,0.072652444,-20.986843,-21.314285,-21.728687,-22.121004,-23.367617,-15.258876,-16.04277,-16.711264,-17.25437,-18.58613,-20.813229,-21.178516,-21.620842,-22.041937,-23.342983,3.321088,818
153000003,153000090,153000002,153000003,60000000000646,60000000000646,153000000,153000004,-1,0,60,0.064493395,52.155796,2519,24.891579,26.23867,9.597624,15893,2,2,1,314.62582,42.483463,101.17932,820,52.155796,0.12872703,132.00378,145.46487,2.4011004,0.82545984,0.03896121,1.8126551,2.3842988,5.0050055E-4,0.028571248,0.006854392,1.8930045E-4,0.017711965,0.0149245225,4.337905,0.0,43.274086,0.01909186,0.072820425,-20.97139,-21.293514,-21.703047,-22.091652,-23.33039,-15.289913,-16.071428,-16.738121,-17.279741,-18.610151,-20.839304,-21.190044,-21.620665,-22.031048,-23.311316,3.237672,435
153000004,153000090,153000003,153000004,59000000000658,59000000000658,153000000,153000005,-1,0,59,0.08928783,53.360718,2519,24.817696,26.224169,9.572967,15893,2,2,1,316.31726,41.851482,104.00843,831,53.360718,0.12883598,133.46341,140.27318,2.622559,0.77143335,0.03896121,2.0244498,2.212875,5.004154E-4,0.02860204,0.006240447,1.8930045E-4,0.017939325,0.012433396,5.078222,0.0,43.339108,0.01854015,0.072364114,-21.022104,-21.321707,-21.717943,-22.096415,-23.313276,-15.324394,-16.10337,-16.768223,-17.308273,-18.637562,-20.846865,-21.186598,-21.61019,-22.015577,-23.285646,3.1544335,716
153000005,153000090,153000004,153000005,58000000000622,58000000000622,153000000,153000006,-1,0,58,0.11588337,55.942688,2519,24.74542,26.221302,9.553045,15893,2,2,1,314.70096,40.89963,101.83251,836,55.942688,0.12991005,136.08813,137.82437,2.8818276,0.7058752,0.03896121,2.529931,1.9551237,5.0030946E-4,0.028343901,0.005563882,1.8930045E-4,0.018166572,0.009680875,4.2706003,0.0,43.45105,0.02215016,0.071022585,-20.900923,-21.209124,-21.609007,-21.987297,-23.202417,-15.361082,-16.13714,-16.799898,-17.338167,-18.666096,-20.799044,-21.130072,-21.546173,-21.940733,-23.18724,3.1224673,934
153000006,153000090,153000005,153000006,57000000000643,57000000000643,153000000,153000007,-1,0,57,0.14438343,58.09433,2519,24.65051,26.2059,9.522232,15893,2,2,1,316.87283,39.05377,101.08877,874,58.09433,0.13048142,138.37656,139.54779,2.711827,0.64890677,0.03896121,3.490148,1.7773169,5.000209E-4,0.02556113,0.005019701,1.8930045E-4,0.020038994,0.00813003,3.2230506,0.0,43.632645,0.02642052,0.07337601,-20.71875,-21.050499,-21.461025,-21.845064,-23.072744,-15.40063,-16.173613,-16.834188,-17.370615,-18.697605,-20.6671,-21.01027,-21.429075,-21.821577,-23.06532,3.0621169,417
153000007,153000090,153000006,153000007,56000000000615,56000000000615,153000000,153000008,-1,0,56,0.17489761,61.62302,2519,24.575672,26.197426,9.491692,15893,2,2,1,321.32358,45.280766,106.22089,832,61.62302,0.13187933,141.7598,140.3781,2.638494,0.6046193,0.03896121,4.0972996,1.7039151,4.9982866E-4,0.024090445,0.0046111713,1.8930045E-4,0.020161945,0.007544025,3.6416922,0.0,43.70098,0.0237336,0.06979835,-20.759352,-21.069069,-21.46582,-21.839928,-23.05239,-15.443823,-16.213707,-16.872135,-17.406893,-18.73401,-20.661993,-20.995861,-21.408073,-21.796629,-23.037226,2.9441626,933
153000008,153000090,153000007,153000008,55000000000627,55000000000627,153000000,153000009,-1,0,55,0.20754863,65.23778,2519,24.45905,26.177118,9.439952,15893,2,2,1,324.71945,48.33694,106.82461,788,65.23778,0.13308805,145.19446,143.74844,2.5536382,0.5532269,0.03896121,4.943628,1.6072826,4.995901E-4,0.022682196,0.004152075,1.8930045E-4,0.019689748,0.007101468,3.1952329,0.0,43.779915,0.025179474,0.066483386,-20.668217,-20.981571,-21.378391,-21.750513,-22.961206,-15.490454,-16.257133,-16.913391,-17.446468,-18.774075,-20.60612,-20.93401,-21.340816,-21.72273,-22.95202,2.862859,302
153000009,153000090,153000008,153000009,54000000000594,54000000000594,153000000,153000010,-1,0,54,0.24246909,65.84024,2519,24.35533,26.158503,9.408841,15892,2,2,1,326.17407,46.293476,103.897514,783,65.84024,0.1320585,146.43082,146.84122,2.3970544,0.507053,0.03896121,5.286717,1.5704684,4.9931015E-4,0.021339262,0.0037446814,1.8930045E-4,0.018935107,0.007113539,3.2381945,0.0,43.811848,0.023455845,0.06465509,-20.662231,-20.968214,-21.360325,-21.730343,-22.940617,-15.539076,-16.301762,-16.955008,-17.485231,-18.811434,-20.581747,-20.90771,-21.312735,-21.694866,-22.928268,2.7606816,378
